Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-01,22:09:00,1582,224,239860,6600,0,0,17e3
2007-02-01,22:10:00,1530,228,240690,6400,0,0,18e3
2007-02-01,22:11:00,1496,180,241040,6200,0,0,18e3
2007-02-01,22:12:00,1462,126,240780,6e3,0,0,17e3
2007-02-01,22:13:00,1472,126,240490,6e3,0,0,18e3
2007-02-01,22:14:00,1504,122,239910,6200,0,0,18e3
2007-02-01,22:15:00,1452,124,240180,6e3,0,0,17e3
2007-02-01,22:16:00,1446,118,24e4,6e3,0,0,18e3
2007-02-01,22:17:00,1356,0,239790,5600,0,0,18e3
2007-02-01,22:18:00,1364,0,240540,5600,0,0,17e3
2007-02-01,22:19:00,1360,0,240270,5600,0,0,18e3
2007-02-01,22:20:00,1362,0,240370,5600,0,0,18e3
2007-02-01,22:21:00,1360,0,240300,5600,0,0,18e3
2007-02-01,22:22:00,1372,0,241350,5600,0,0,17e3
2007-02-01,22:23:00,1392,0,243030,5600,0,0,18e3
2007-02-01,22:24:00,1392,0,243170,5600,0,0,19e3
2007-02-01,22:25:00,1400,0,243820,5600,0,0,18e3
2007-02-01,22:26:00,1404,0,244230,5600,0,0,18e3
2007-02-01,22:27:00,1406,0,244340,5600,0,0,18e3
2007-02-01,22:28:00,1466,0,244430,6e3,0,0,19e3
2007-02-01,22:29:00,1452,0,244470,5800,0,0,18e3
2007-02-01,22:30:00,1402,0,244040,5600,0,0,18e3
2007-02-01,22:31:00,1390,0,242970,5600,0,0,18e3
2007-02-01,22:32:00,1396,0,243460,5600,0,0,18e3
2007-02-01,22:33:00,1400,0,243810,5600,0,0,19e3
2007-02-01,22:34:00,1400,0,243750,5600,0,0,18e3
2007-02-01,22:35:00,1396,0,243460,5600,0,0,18e3
2007-02-01,22:36:00,1396,0,243500,5600,0,0,18e3
2007-02-01,22:37:00,1398,0,243600,5600,0,0,18e3
2007-02-01,22:38:00,1422,0,243710,5800,0,0,18e3
2007-02-01,22:39:00,1480,126,243390,6e3,0,1e3,19e3
2007-02-01,22:40:00,1494,136,243090,6200,0,1e3,18e3
2007-02-01,22:41:00,1608,276,242890,6600,0,1e3,18e3
2007-02-01,22:42:00,1662,370,243240,7e3,0,2e3,18e3
2007-02-01,22:43:00,1666,374,243830,7e3,0,1e3,18e3
2007-02-01,22:44:00,1668,376,244090,7e3,0,2e3,18e3
2007-02-01,22:45:00,1700,374,244130,7e3,0,1e3,19e3
2007-02-01,22:46:00,1660,374,243880,6800,0,2e3,18e3
2007-02-01,22:47:00,1656,372,243650,6800,0,1e3,18e3
2007-02-01,22:48:00,1628,366,243260,6800,0,1e3,18e3
2007-02-01,22:49:00,1566,350,243490,6600,0,2e3,18e3
2007-02-01,22:50:00,1558,348,243030,6400,0,1e3,18e3
2007-02-01,22:51:00,1558,348,243260,6400,0,2e3,18e3
2007-02-01,22:52:00,1554,348,243060,6400,0,1e3,18e3
2007-02-01,22:53:00,1552,346,243e3,6400,0,1e3,19e3
2007-02-01,22:54:00,1528,312,243150,6400,0,2e3,18e3
2007-02-01,22:55:00,1484,244,243350,6200,0,1e3,18e3
2007-02-01,22:56:00,1458,204,243500,6e3,0,1e3,18e3
2007-02-01,22:57:00,1398,108,244090,5600,0,1e3,18e3
2007-02-01,22:58:00,1400,110,244420,5600,0,2e3,18e3
2007-02-01,22:59:00,1396,108,243970,5600,0,1e3,19e3
2007-02-01,23:00:00,1392,108,243760,5600,0,1e3,18e3
2007-02-01,23:01:00,1396,112,244140,5600,0,1e3,18e3
2007-02-01,23:02:00,1382,106,242930,5600,0,2e3,18e3
2007-02-01,23:03:00,1382,106,242880,5600,0,1e3,18e3
2007-02-01,23:04:00,1384,106,243050,5600,0,1e3,18e3
2007-02-01,23:05:00,1386,106,243400,5600,0,1e3,18e3
2007-02-01,23:06:00,1392,110,243920,5600,0,1e3,19e3
2007-02-01,23:07:00,1400,114,244740,5600,0,2e3,18e3
2007-02-01,23:08:00,1406,116,245230,5600,0,1e3,18e3
2007-02-01,23:09:00,1412,118,245730,5600,0,1e3,19e3
2007-02-01,23:10:00,1376,60,245360,5600,0,1e3,18e3
2007-02-01,23:11:00,1338,0,245510,5400,0,0,19e3
2007-02-01,23:12:00,1336,0,245290,5400,0,0,18e3
2007-02-01,23:13:00,1332,0,244990,5400,0,0,18e3
2007-02-01,23:14:00,1328,0,244540,5400,0,0,19e3
2007-02-01,23:15:00,1326,0,244340,5400,0,0,18e3
2007-02-01,23:16:00,1324,0,244170,5400,0,0,18e3
2007-02-01,23:17:00,1328,0,244470,5400,0,0,19e3
2007-02-01,23:18:00,1328,0,244510,5400,0,0,18e3
2007-02-01,23:19:00,1310,0,242960,5400,0,0,18e3
2007-02-01,23:20:00,1312,0,243080,5400,0,0,18e3
2007-02-01,23:21:00,1420,108,242370,5800,0,0,18e3
2007-02-01,23:22:00,1408,112,241930,5800,0,0,18e3
2007-02-01,23:23:00,1408,114,242290,5800,0,0,18e3
2007-02-01,23:24:00,1404,112,242070,5800,0,0,18e3
2007-02-01,23:25:00,1454,164,241610,6e3,0,0,18e3
2007-02-01,23:26:00,1470,212,241470,6e3,0,0,18e3
2007-02-01,23:27:00,1470,212,241440,6e3,0,0,17e3
2007-02-01,23:28:00,1472,214,241770,6e3,0,0,18e3
2007-02-01,23:29:00,1468,214,241550,6e3,0,0,18e3
2007-02-01,23:30:00,1472,218,242250,6e3,0,0,18e3
2007-02-01,23:31:00,1464,214,241550,6e3,0,0,18e3
2007-02-01,23:32:00,1460,214,241510,6e3,0,0,18e3
2007-02-01,23:33:00,1456,212,241190,6e3,0,0,18e3
2007-02-01,23:34:00,1456,214,241380,6e3,0,0,18e3
2007-02-01,23:35:00,1456,214,241420,6e3,0,0,17e3
2007-02-01,23:36:00,1410,152,241130,5800,0,0,18e3
2007-02-01,23:37:00,1344,0,241960,5400,0,0,18e3
2007-02-01,23:38:00,1304,0,242200,5400,0,0,18e3
2007-02-01,23:39:00,1310,0,242870,5400,0,0,18e3
2007-02-01,23:40:00,1316,0,243350,5400,0,0,18e3
2007-02-01,23:41:00,1310,0,242870,5400,0,0,18e3
2007-02-01,23:42:00,1312,0,243030,5400,0,0,18e3
2007-02-01,23:43:00,1314,0,243190,5400,0,0,19e3
2007-02-01,23:44:00,1350,0,243250,5400,0,0,18e3
2007-02-01,23:45:00,1494,0,242580,6e3,0,0,18e3
2007-02-01,23:46:00,1388,0,242460,5600,0,0,18e3
2007-02-01,23:47:00,1442,0,242350,5800,0,0,18e3
2007-02-01,23:48:00,1480,0,242330,6e3,0,0,18e3
2007-02-01,23:49:00,1422,0,242580,5800,0,0,18e3
2007-02-01,23:50:00,1314,0,242810,5400,0,0,18e3
2007-02-01,23:51:00,1318,0,243270,5400,0,0,18e3
2007-02-01,23:52:00,1328,0,244070,5400,0,0,18e3
2007-02-01,23:53:00,1326,0,243920,5400,0,0,18e3
2007-02-01,23:54:00,1326,0,243970,5400,0,0,18e3
2007-02-01,23:55:00,1318,0,243200,5400,0,0,18e3
2007-02-01,23:56:00,1316,0,243040,5400,0,0,19e3
2007-02-01,23:57:00,1316,0,243070,5400,0,0,18e3
2007-02-01,23:58:00,1320,0,243260,5400,0,0,18e3
2007-02-01,23:59:00,1320,0,243280,5400,0,0,18e3
2007-02-02,00:00:00,1314,0,242770,5400,0,0,18e3
2007-02-02,00:01:00,1410,88,242540,5800,0,0,18e3
2007-02-02,00:02:00,1416,114,242220,5800,0,0,18e3
2007-02-02,00:03:00,1412,114,242160,5800,0,0,18e3
2007-02-02,00:04:00,1410,114,242060,5800,0,0,18e3
2007-02-02,00:05:00,1400,110,241390,5800,0,0,18e3
2007-02-02,00:06:00,1412,116,242540,5800,0,0,18e3
2007-02-02,00:07:00,1418,120,243340,5800,0,0,18e3
2007-02-02,00:08:00,1418,120,243400,5800,0,0,18e3
2007-02-02,00:09:00,1480,186,243170,6e3,0,0,18e3
2007-02-02,00:10:00,1484,222,242710,6200,0,0,18e3
2007-02-02,00:11:00,1484,222,242740,6200,0,0,18e3
2007-02-02,00:12:00,1482,220,242710,6e3,0,0,18e3
2007-02-02,00:13:00,1484,222,243070,6200,0,0,18e3
2007-02-02,00:14:00,1484,222,243080,6e3,0,0,18e3
2007-02-02,00:15:00,1480,222,243020,6e3,0,0,18e3
2007-02-02,00:16:00,1430,154,242800,5800,0,0,18e3
2007-02-02,00:17:00,1378,84,242430,5600,0,0,18e3
2007-02-02,00:18:00,1380,84,242770,5600,0,0,18e3
2007-02-02,00:19:00,1380,84,242750,5600,0,0,18e3
2007-02-02,00:20:00,1370,76,242360,5600,0,0,18e3
2007-02-02,00:21:00,1308,0,242490,5400,0,0,18e3
2007-02-02,00:22:00,1308,0,242470,5400,0,0,18e3
2007-02-02,00:23:00,1308,0,242370,5400,0,0,18e3
2007-02-02,00:24:00,1302,0,241930,5400,0,0,18e3
2007-02-02,00:25:00,1168,0,242110,5e3,0,0,17e3
2007-02-02,00:26:00,228,0,243670,1e3,0,0,0
2007-02-02,00:27:00,228,0,243960,1e3,0,0,0
2007-02-02,00:28:00,230,0,244930,1e3,0,0,0
2007-02-02,00:29:00,230,0,244900,1e3,0,0,0
2007-02-02,00:30:00,228,0,244560,1e3,0,0,0
2007-02-02,00:31:00,228,0,244160,1e3,0,0,0
2007-02-02,00:32:00,228,0,243810,1e3,0,0,0
2007-02-02,00:33:00,228,0,244160,1e3,0,0,0
2007-02-02,00:34:00,230,0,244780,1e3,0,0,0
2007-02-02,00:35:00,230,0,244710,1e3,0,0,0
2007-02-02,00:36:00,228,0,244460,1e3,0,0,0
2007-02-02,00:37:00,226,0,243650,1e3,0,0,0
2007-02-02,00:38:00,226,0,243130,1e3,0,0,0
2007-02-02,00:39:00,226,0,243170,1e3,0,0,0
2007-02-02,00:40:00,224,0,242420,1e3,0,0,0
2007-02-02,00:41:00,310,78,241840,1400,0,0,0
2007-02-02,00:42:00,332,118,241410,1400,0,0,0
2007-02-02,00:43:00,330,122,242380,1400,0,0,0
2007-02-02,00:44:00,330,122,242380,1400,0,0,0
2007-02-02,00:45:00,328,124,242270,1400,0,0,0
2007-02-02,00:46:00,326,124,242330,1400,0,0,0
2007-02-02,00:47:00,326,124,242760,1400,0,0,0
2007-02-02,00:48:00,324,122,242320,1400,0,0,0
2007-02-02,00:49:00,322,122,242160,1400,0,0,0
2007-02-02,00:50:00,322,124,242370,1400,0,0,0
2007-02-02,00:51:00,322,128,243120,1400,0,0,0
2007-02-02,00:52:00,320,126,242940,1400,0,0,0
2007-02-02,00:53:00,384,190,242600,1800,0,0,0
2007-02-02,00:54:00,394,226,241720,1800,0,0,0
2007-02-02,00:55:00,394,224,241740,1800,0,0,0
2007-02-02,00:56:00,334,140,241900,1400,0,0,0
2007-02-02,00:57:00,300,92,242280,1200,0,0,0
2007-02-02,00:58:00,300,94,242520,1200,0,0,0
2007-02-02,00:59:00,296,92,241910,1200,0,0,0
2007-02-02,01:00:00,390,214,241980,1800,0,0,0
2007-02-02,01:01:00,378,216,241960,1800,0,1e3,0
2007-02-02,01:02:00,376,218,242100,1800,0,2e3,0
2007-02-02,01:03:00,376,216,242040,1800,0,1e3,0
2007-02-02,01:04:00,340,160,241940,1600,0,1e3,0
2007-02-02,01:05:00,306,108,241480,1400,0,2e3,0
2007-02-02,01:06:00,306,108,241590,1400,0,1e3,0
2007-02-02,01:07:00,306,108,241510,1400,0,2e3,0
2007-02-02,01:08:00,306,108,241740,1400,0,1e3,0
2007-02-02,01:09:00,306,112,242430,1400,0,1e3,0
2007-02-02,01:10:00,308,114,242920,1400,0,2e3,0
2007-02-02,01:11:00,306,112,242710,1400,0,1e3,0
2007-02-02,01:12:00,306,112,242680,1400,0,1e3,0
2007-02-02,01:13:00,308,120,244080,1400,0,2e3,0
2007-02-02,01:14:00,306,120,244060,1400,0,1e3,0
2007-02-02,01:15:00,306,118,243980,1400,0,1e3,0
2007-02-02,01:16:00,304,118,243670,1400,0,2e3,0
2007-02-02,01:17:00,302,116,243380,1400,0,1e3,0
2007-02-02,01:18:00,300,112,242750,1200,0,1e3,0
2007-02-02,01:19:00,300,112,242740,1200,0,2e3,0
2007-02-02,01:20:00,296,108,241400,1200,0,1e3,0
2007-02-02,01:21:00,372,186,241410,1800,0,1e3,0
2007-02-02,01:22:00,406,242,241470,2e3,0,1e3,0
2007-02-02,01:23:00,400,240,241090,1800,0,1e3,0
2007-02-02,01:24:00,400,244,241630,1800,0,2e3,0
2007-02-02,01:25:00,398,242,241520,1800,0,1e3,0
2007-02-02,01:26:00,396,242,241570,1800,0,1e3,0
2007-02-02,01:27:00,394,242,241420,1800,0,1e3,0
2007-02-02,01:28:00,392,244,241690,1800,0,1e3,0
2007-02-02,01:29:00,390,242,241490,1800,0,2e3,0
2007-02-02,01:30:00,388,242,241410,1800,0,1e3,0
2007-02-02,01:31:00,358,188,241430,1600,0,1e3,0
2007-02-02,01:32:00,318,122,241820,1400,0,0,0
2007-02-02,01:33:00,316,122,241820,1400,0,0,0
2007-02-02,01:34:00,318,122,242190,1400,0,0,0
2007-02-02,01:35:00,318,124,242580,1400,0,0,0
2007-02-02,01:36:00,254,0,242620,1e3,0,0,0
2007-02-02,01:37:00,222,0,241760,1e3,0,0,0
2007-02-02,01:38:00,312,86,241290,1400,0,0,0
2007-02-02,01:39:00,298,90,241470,1200,0,0,0
2007-02-02,01:40:00,300,90,241570,1200,0,0,0
2007-02-02,01:41:00,300,92,241950,1200,0,0,0
2007-02-02,01:42:00,298,92,241810,1200,0,0,0
2007-02-02,01:43:00,296,90,241830,1200,0,0,0
2007-02-02,01:44:00,296,92,242270,1200,0,0,0
2007-02-02,01:45:00,296,94,242560,1200,0,0,0
2007-02-02,01:46:00,294,94,242740,1200,0,0,0
2007-02-02,01:47:00,294,96,243060,1200,0,0,0
2007-02-02,01:48:00,272,62,243210,1200,0,0,0
2007-02-02,01:49:00,224,0,243080,1e3,0,0,0
2007-02-02,01:50:00,224,0,242610,1e3,0,0,0
2007-02-02,01:51:00,224,0,242350,1e3,0,0,0
2007-02-02,01:52:00,222,0,242050,1e3,0,0,0
2007-02-02,01:53:00,222,0,241820,1e3,0,0,0
2007-02-02,01:54:00,224,0,242440,1e3,0,0,0
2007-02-02,01:55:00,224,0,242400,1e3,0,0,0
2007-02-02,01:56:00,222,0,242070,1e3,0,0,0
2007-02-02,01:57:00,220,0,240970,1e3,0,0,0
2007-02-02,01:58:00,220,0,241300,1e3,0,0,0
2007-02-02,01:59:00,220,0,240920,1e3,0,0,0
2007-02-02,02:00:00,220,0,241160,1e3,0,0,0
2007-02-02,02:01:00,262,0,242710,1200,0,0,0
2007-02-02,02:02:00,338,130,243460,1400,0,0,0
2007-02-02,02:03:00,334,132,243880,1400,0,0,0
2007-02-02,02:04:00,332,130,243730,1400,0,0,0
2007-02-02,02:05:00,330,130,243460,1400,0,0,0
2007-02-02,02:06:00,328,130,243530,1400,0,0,0
2007-02-02,02:07:00,326,128,243190,1400,0,0,0
2007-02-02,02:08:00,326,128,243140,1400,0,0,0
2007-02-02,02:09:00,324,130,243520,1400,0,0,0
2007-02-02,02:10:00,324,134,244220,1400,0,0,0
2007-02-02,02:11:00,324,132,243850,1400,0,0,0
2007-02-02,02:12:00,322,130,243560,1400,0,0,0
2007-02-02,02:13:00,322,132,244140,1400,0,0,0
2007-02-02,02:14:00,322,132,244160,1400,0,0,0
2007-02-02,02:15:00,322,132,243910,1400,0,0,0
2007-02-02,02:16:00,278,70,243780,1200,0,0,0
2007-02-02,02:17:00,226,0,244250,1e3,0,0,0
2007-02-02,02:18:00,230,0,245380,1e3,0,0,0
2007-02-02,02:19:00,230,0,246100,1e3,0,0,0
2007-02-02,02:20:00,232,0,246570,1e3,0,0,0
2007-02-02,02:21:00,232,0,246390,1e3,0,0,0
2007-02-02,02:22:00,306,84,245730,1400,0,0,0
2007-02-02,02:23:00,306,106,245240,1400,0,0,0
2007-02-02,02:24:00,306,106,245160,1400,0,0,0
2007-02-02,02:25:00,306,106,244960,1200,0,0,0
2007-02-02,02:26:00,306,106,245060,1400,0,0,0
2007-02-02,02:27:00,304,106,245080,1200,0,0,0
2007-02-02,02:28:00,302,104,244640,1200,0,0,0
2007-02-02,02:29:00,300,102,244230,1200,0,0,0
2007-02-02,02:30:00,298,102,244340,1200,0,0,0
2007-02-02,02:31:00,300,104,244770,1200,0,0,0
2007-02-02,02:32:00,274,66,245350,1200,0,0,0
2007-02-02,02:33:00,228,0,244940,1e3,0,0,0
2007-02-02,02:34:00,226,0,243890,1e3,0,0,0
2007-02-02,02:35:00,226,0,243790,1e3,0,0,0
2007-02-02,02:36:00,228,0,244720,1e3,0,0,0
2007-02-02,02:37:00,228,0,244870,1e3,0,0,0
2007-02-02,02:38:00,228,0,244820,1e3,0,0,0
2007-02-02,02:39:00,228,0,244650,1e3,0,0,0
2007-02-02,02:40:00,226,0,243870,1e3,0,0,0
2007-02-02,02:41:00,226,0,243550,1e3,0,0,0
2007-02-02,02:42:00,338,114,243690,1600,0,0,0
2007-02-02,02:43:00,338,134,244630,1400,0,0,0
2007-02-02,02:44:00,334,136,244630,1400,0,0,0
2007-02-02,02:45:00,334,136,244710,1400,0,0,0
2007-02-02,02:46:00,332,134,244650,1400,0,0,0
2007-02-02,02:47:00,330,136,245050,1400,0,0,0
2007-02-02,02:48:00,328,132,244390,1400,0,0,0
2007-02-02,02:49:00,328,132,244290,1400,0,0,0
2007-02-02,02:50:00,326,132,244340,1400,0,0,0
2007-02-02,02:51:00,324,130,243980,1400,0,0,0
2007-02-02,02:52:00,324,132,244190,1400,0,0,0
2007-02-02,02:53:00,322,128,243590,1400,0,0,0
2007-02-02,02:54:00,322,132,244430,1400,0,0,0
2007-02-02,02:55:00,322,132,244090,1400,0,0,0
2007-02-02,02:56:00,296,94,243410,1200,0,0,0
2007-02-02,02:57:00,224,0,243090,1e3,0,0,0
2007-02-02,02:58:00,226,0,243430,1e3,0,0,0
2007-02-02,02:59:00,224,0,243150,1e3,0,0,0
2007-02-02,03:00:00,226,0,243890,1e3,0,0,0
2007-02-02,03:01:00,226,0,244150,1e3,0,0,0
2007-02-02,03:02:00,226,0,243940,1e3,0,0,0
2007-02-02,03:03:00,226,0,243730,1e3,0,0,0
2007-02-02,03:04:00,224,0,243080,1e3,0,0,0
2007-02-02,03:05:00,226,0,243410,1e3,0,0,0
2007-02-02,03:06:00,268,0,243940,1200,0,0,0
2007-02-02,03:07:00,304,102,244250,1200,0,0,0
2007-02-02,03:08:00,304,100,243950,1200,0,0,0
2007-02-02,03:09:00,304,98,243680,1200,0,0,0
2007-02-02,03:10:00,302,100,243830,1200,0,0,0
2007-02-02,03:11:00,300,98,243410,1200,0,0,0
2007-02-02,03:12:00,298,94,242850,1200,0,0,0
2007-02-02,03:13:00,298,98,243440,1200,0,0,0
2007-02-02,03:14:00,296,96,243180,1200,0,0,0
2007-02-02,03:15:00,296,96,243200,1200,0,0,0
2007-02-02,03:16:00,284,80,242890,1200,0,0,0
2007-02-02,03:17:00,224,0,242680,1e3,0,0,0
2007-02-02,03:18:00,224,0,243180,1e3,0,0,0
2007-02-02,03:19:00,226,0,243350,1e3,0,0,0
2007-02-02,03:20:00,226,0,244e3,1e3,0,0,0
2007-02-02,03:21:00,226,0,244090,1e3,0,0,0
2007-02-02,03:22:00,302,72,243940,1400,0,0,0
2007-02-02,03:23:00,338,130,243900,1400,0,0,0
2007-02-02,03:24:00,334,132,244170,1400,0,0,0
2007-02-02,03:25:00,334,132,244400,1400,0,0,0
2007-02-02,03:26:00,332,132,244440,1400,0,0,0
2007-02-02,03:27:00,376,180,244690,1800,0,0,0
2007-02-02,03:28:00,414,268,245490,2e3,0,0,0
2007-02-02,03:29:00,412,266,245260,2e3,0,2e3,0
2007-02-02,03:30:00,408,260,244390,2e3,0,1e3,0
2007-02-02,03:31:00,408,256,243580,2e3,0,1e3,0
2007-02-02,03:32:00,406,254,243340,2e3,0,2e3,0
2007-02-02,03:33:00,404,252,242890,2e3,0,1e3,0
2007-02-02,03:34:00,402,248,242200,1800,0,2e3,0
2007-02-02,03:35:00,400,244,241800,1800,0,1e3,0
2007-02-02,03:36:00,400,248,242230,1800,0,1e3,0
2007-02-02,03:37:00,312,122,242510,1400,0,2e3,0
2007-02-02,03:38:00,306,112,242550,1400,0,1e3,0
2007-02-02,03:39:00,306,114,242930,1400,0,2e3,0
2007-02-02,03:40:00,308,118,243820,1400,0,1e3,0
2007-02-02,03:41:00,308,118,244100,1400,0,1e3,0
2007-02-02,03:42:00,306,118,243840,1400,0,2e3,0
2007-02-02,03:43:00,302,112,242680,1200,0,1e3,0
2007-02-02,03:44:00,300,110,242240,1200,0,1e3,0
2007-02-02,03:45:00,300,108,241900,1200,0,1e3,0
2007-02-02,03:46:00,300,110,242350,1200,0,2e3,0
2007-02-02,03:47:00,300,112,242660,1200,0,1e3,0
2007-02-02,03:48:00,298,112,242720,1200,0,1e3,0
2007-02-02,03:49:00,298,108,242040,1200,0,1e3,0
2007-02-02,03:50:00,296,108,241850,1200,0,2e3,0
2007-02-02,03:51:00,390,216,242220,1800,0,1e3,0
2007-02-02,03:52:00,372,216,242220,1800,0,1e3,0
2007-02-02,03:53:00,372,214,241990,1800,0,1e3,0
2007-02-02,03:54:00,370,214,242130,1800,0,2e3,0
2007-02-02,03:55:00,370,214,242170,1800,0,1e3,0
2007-02-02,03:56:00,368,216,242390,1800,0,1e3,0
2007-02-02,03:57:00,370,222,243270,1800,0,1e3,0
2007-02-02,03:58:00,320,140,244050,1400,0,1e3,0
2007-02-02,03:59:00,296,100,243500,1200,0,0,0
2007-02-02,04:00:00,292,92,243060,1200,0,0,0
2007-02-02,04:01:00,224,0,242220,1e3,0,0,0
2007-02-02,04:02:00,278,0,242720,1200,0,0,0
2007-02-02,04:03:00,336,126,242930,1400,0,0,0
2007-02-02,04:04:00,334,128,243020,1400,0,0,0
2007-02-02,04:05:00,330,126,242650,1400,0,0,0
2007-02-02,04:06:00,330,126,242720,1400,0,0,0
2007-02-02,04:07:00,326,122,242250,1400,0,0,0
2007-02-02,04:08:00,324,120,241620,1400,0,0,0
2007-02-02,04:09:00,324,122,241940,1400,0,0,0
2007-02-02,04:10:00,322,122,242100,1400,0,0,0
2007-02-02,04:11:00,320,122,242060,1400,0,0,0
2007-02-02,04:12:00,320,122,242310,1400,0,0,0
2007-02-02,04:13:00,320,122,242140,1400,0,0,0
2007-02-02,04:14:00,320,124,242530,1400,0,0,0
2007-02-02,04:15:00,318,122,242230,1400,0,0,0
2007-02-02,04:16:00,318,124,242340,1400,0,0,0
2007-02-02,04:17:00,228,0,242530,1e3,0,0,0
2007-02-02,04:18:00,224,0,242960,1e3,0,0,0
2007-02-02,04:19:00,226,0,242970,1e3,0,0,0
2007-02-02,04:20:00,226,0,243130,1e3,0,0,0
2007-02-02,04:21:00,226,0,243150,1e3,0,0,0
2007-02-02,04:22:00,224,0,242790,1e3,0,0,0
2007-02-02,04:23:00,224,0,242780,1e3,0,0,0
2007-02-02,04:24:00,226,0,243330,1e3,0,0,0
2007-02-02,04:25:00,226,0,243580,1e3,0,0,0
2007-02-02,04:26:00,230,0,243820,1e3,0,0,0
2007-02-02,04:27:00,246,0,242690,1e3,0,0,0
2007-02-02,04:28:00,246,0,241860,1e3,0,0,0
2007-02-02,04:29:00,222,0,241690,1e3,0,0,0
2007-02-02,04:30:00,222,0,241940,1e3,0,0,0
2007-02-02,04:31:00,224,0,242680,1e3,0,0,0
2007-02-02,04:32:00,224,0,242600,1e3,0,0,0
2007-02-02,04:33:00,224,0,243310,1e3,0,0,0
2007-02-02,04:34:00,226,0,243790,1e3,0,0,0
2007-02-02,04:35:00,260,0,243920,1200,0,0,0
2007-02-02,04:36:00,302,98,243370,1200,0,0,0
2007-02-02,04:37:00,302,98,243530,1200,0,0,0
2007-02-02,04:38:00,304,100,243940,1200,0,0,0
2007-02-02,04:39:00,302,98,243540,1200,0,0,0
2007-02-02,04:40:00,300,96,243380,1200,0,0,0
2007-02-02,04:41:00,300,96,243380,1200,0,0,0
2007-02-02,04:42:00,342,134,242680,1600,0,0,0
2007-02-02,04:43:00,408,230,242860,1800,0,0,0
2007-02-02,04:44:00,404,234,243370,1800,0,0,0
2007-02-02,04:45:00,372,188,242830,1600,0,0,0
2007-02-02,04:46:00,328,124,242890,1400,0,0,0
2007-02-02,04:47:00,346,112,242380,1400,0,0,0
2007-02-02,04:48:00,346,110,242160,1400,0,0,0
2007-02-02,04:49:00,340,110,241880,1400,0,0,0
2007-02-02,04:50:00,338,122,242240,1400,0,0,0
2007-02-02,04:51:00,336,122,242440,1400,0,0,0
2007-02-02,04:52:00,334,122,242200,1400,0,0,0
2007-02-02,04:53:00,332,120,241670,1400,0,0,0
2007-02-02,04:54:00,330,120,241720,1400,0,0,0
2007-02-02,04:55:00,330,120,241630,1400,0,0,0
2007-02-02,04:56:00,328,120,241760,1400,0,0,0
2007-02-02,04:57:00,250,0,241630,1e3,0,0,0
2007-02-02,04:58:00,234,0,241560,1e3,0,0,0
2007-02-02,04:59:00,232,0,241290,1e3,0,0,0
2007-02-02,05:00:00,232,0,241810,1e3,0,0,0
2007-02-02,05:01:00,234,0,242550,1e3,0,0,0
2007-02-02,05:02:00,234,0,242800,1e3,0,0,0
2007-02-02,05:03:00,232,0,242400,1e3,0,0,0
2007-02-02,05:04:00,232,0,242210,1e3,0,0,0
2007-02-02,05:05:00,230,0,240920,1e3,0,0,0
2007-02-02,05:06:00,228,0,241030,1e3,0,0,0
2007-02-02,05:07:00,230,0,241300,1e3,0,0,0
2007-02-02,05:08:00,230,0,241580,1e3,0,0,0
2007-02-02,05:09:00,230,0,242160,1e3,0,0,0
2007-02-02,05:10:00,230,0,241800,1e3,0,0,0
2007-02-02,05:11:00,230,0,242210,1e3,0,0,0
2007-02-02,05:12:00,230,0,242690,1e3,0,0,0
2007-02-02,05:13:00,230,0,241970,1e3,0,0,0
2007-02-02,05:14:00,230,0,242520,1e3,0,0,0
2007-02-02,05:15:00,228,0,241450,1e3,0,0,0
2007-02-02,05:16:00,228,0,241500,1e3,0,0,0
2007-02-02,05:17:00,228,0,241880,1e3,0,0,0
2007-02-02,05:18:00,228,0,242040,1e3,0,0,0
2007-02-02,05:19:00,228,0,242170,1e3,0,0,0
2007-02-02,05:20:00,250,0,241850,1200,0,0,0
2007-02-02,05:21:00,304,90,241760,1200,0,0,0
2007-02-02,05:22:00,304,94,242410,1200,0,0,0
2007-02-02,05:23:00,412,210,242490,2e3,0,0,0
2007-02-02,05:24:00,412,226,241870,1800,0,0,0
2007-02-02,05:25:00,406,222,241270,1800,0,0,0
2007-02-02,05:26:00,404,224,241400,1800,0,0,0
2007-02-02,05:27:00,396,222,241140,1800,0,0,0
2007-02-02,05:28:00,392,218,240620,1800,0,0,0
2007-02-02,05:29:00,392,222,241210,1800,0,0,0
2007-02-02,05:30:00,374,202,242050,1800,0,0,0
2007-02-02,05:31:00,322,124,242390,1400,0,0,0
2007-02-02,05:32:00,322,124,242640,1400,0,0,0
2007-02-02,05:33:00,318,122,242160,1400,0,0,0
2007-02-02,05:34:00,318,124,242360,1400,0,0,0
2007-02-02,05:35:00,318,124,242280,1400,0,0,0
2007-02-02,05:36:00,318,122,242010,1400,0,0,0
2007-02-02,05:37:00,270,54,242140,1200,0,0,0
2007-02-02,05:38:00,222,0,241860,1e3,0,0,0
2007-02-02,05:39:00,222,0,241520,1e3,0,0,0
2007-02-02,05:40:00,222,0,242010,1e3,0,0,0
2007-02-02,05:41:00,226,0,243320,1e3,0,0,0
2007-02-02,05:42:00,226,0,243610,1e3,0,0,0
2007-02-02,05:43:00,224,0,242780,1e3,0,0,0
